TABLE_SCHEMA,TABLE_NAME,ORDINAL_POSITION,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,NUMERIC_PRECISION,NUMERIC_SCALE,IS_NULLABLE
BIQL,TbAccount,68,Expenses Flag,int,,10,0,NO
BIQL,TbAccount,69,Net Income Flag,int,,10,0,NO
BIQL,TbAccount,70,Report BS Flag,int,,10,0,NO
BIQL,TbAccount,71,KPI_Revenue,int,,10,0,NO
BIQL,TbAccount,72,KPI_Gross Profit,int,,10,0,NO
BIQL,TbAccount,73,KPI_Net Income,int,,10,0,NO
BIQL,TbAccount,74,KPI_Cost of Sales,int,,10,0,NO
BIQL,TbAccount,75,KPI_Depreciation,int,,10,0,NO
BIQL,TbAccount,76,KPI_Income Before Int and Tax,int,,10,0,NO
BIQL,TbAccount,77,KPI_Interest Expense,int,,10,0,NO
BIQL,TbAccount,78,KPI_Income Before Tax,int,,10,0,NO
BIQL,TbAccount,79,KPI_Cash and Equivalents,int,,10,0,NO
BIQL,TbAccount,80,KPI_Accounts Receivables,int,,10,0,NO
BIQL,TbAccount,81,KPI_Current Assets,int,,10,0,NO
BIQL,TbAccount,82,KPI_Inventory,int,,10,0,NO
BIQL,TbAccount,83,KPI_Intangible Assets,int,,10,0,NO
BIQL,TbAccount,84,KPI_Net Fixed Assets,int,,10,0,NO
BIQL,TbAccount,85,KPI_Total Assets,int,,10,0,NO
BIQL,TbAccount,86,KPI_Accounts Payables,int,,10,0,NO
BIQL,TbAccount,87,KPI_Current Liabilities,int,,10,0,NO
BIQL,TbAccount,88,KPI_Current Portion LT Debt,int,,10,0,NO
BIQL,TbAccount,89,KPI_Total Liabilities,int,,10,0,NO
BIQL,TbAccount,90,KPI_Net Worth,int,,10,0,NO
BIQL,TbTerritoryManager,3,Territory Manager Num,int,,10,0,NO
BIQL,CurrentDateByTimeZone,8,CompanySKey,int,,10,0,NO
BIQL,TbTerritoryManagerSecurity,4,AddressNum,int,,10,0,NO
dbo,FactARReceiptsDetail,8,FileLineIdentifier50,int,,10,0,NO
BIQL,GlobalLotStatusExport,57,SafetyStock,int,,10,0,NO
dbo,FactForecast,6,AddressNum,int,,10,0,NO
dbo,FactForecast,19,RequestedDateSKey,int,,10,0,NO
dbo,FactForecast,20,RequestedDateID,int,,10,0,NO
dbo,F95921,3,RLEFFDATE,int,,10,0,NO
dbo,FactGLDetail,15,DocumentNum,int,,10,0,NO
dbo,FactGLDetail,54,GLDateID,int,,10,0,NO
dbo,FactGLDetail,55,GLDateSKey,int,,10,0,NO
BIQL,TbCustomerShipTo,4,Customer Ship To,int,,10,0,NO
dbo,FactGLPeriodBalances,6,GLDateSKey,int,,10,0,NO
dbo,FactGLPeriodBalances,18,FiscalYear,int,,10,0,NO
dbo,FactGLPeriodBalances,19,FiscalPeriod,int,,10,0,NO
dbo,FactInventoryAsOfPerBalances,11,FiscalYear,int,,10,0,NO
dbo,FactInventoryAsOfPerBalances,12,FiscalPeriod,int,,10,0,NO
dbo,FactInventoryAsOfPerBalances,21,AddressNum,int,,10,0,NO
dbo,FactInventoryAsOfPerBalances,22,AddressNumShipTo,int,,10,0,NO
dbo,FactGLYearBalances,15,FiscalCentury,int,,10,0,NO
dbo,FactGLYearBalances,16,FiscalYear2Digit,int,,10,0,NO
dbo,FactInventoryAsOfYearBalances,11,FiscalYear2Digit,int,,10,0,NO
dbo,FactInventoryAsOfYearBalances,12,FiscalCentury,int,,10,0,NO
dbo,FactInventoryAsOfYearBalances,21,AddressNum,int,,10,0,NO
dbo,FactInventoryAsOfYearBalances,22,AddressNumShipTo,int,,10,0,NO
BIQL,TbAddress,2,Address Num,int,,10,0,NO
dbo,vw_CAM_ID,4,OrderNum,int,,10,0,NO
BIQL,TbSales_Detail_v2,21,Order Num,int,,10,0,NO
BIQL,TbSales_Detail_v2,143,PendingConfirmationFlag,int,,10,0,NO
BIQL,TbSales_Detail_v2,164,Cancelled_Flag,int,,10,0,NO
BIQL,DimAccount,150,DWIsCurrent,int,,10,0,NO
dbo,MRPMtrl_Peg_Final,25,RowID,int,,10,0,NO
dbo,DimDisposalFee,13,DisposalFeeSKey,int,,10,0,NO
BIQL,TbPurchaseOrder,3,OrderNum,int,,10,0,NO
BIQL,TbSales_History_v2,21,Order Num,int,,10,0,NO
BIQL,TbSales_History_v2,143,PendingConfirmationFlag,int,,10,0,NO
BIQL,TbSales_History_v2,164,Cancelled_Flag,int,,10,0,NO
BIQL,FactAPDetail,7,DocumentNum,int,,10,0,NO
BIQL,FactAPDetail,11,PayItemExtensionNum,int,,10,0,NO
BIQL,TbSupplyChain_Calendar,12,SourceSort,int,,10,0,NO
dbo,MRPTimeSeries_Final,19,RowID,int,,10,0,NO
dbo,DimItemBranch_History,80,IsCurrent,int,,10,0,NO
dbo,FactPurchaseOrderDetail,18,OrderNum,int,,10,0,NO
BIQL,TbAccountsPayable_Detail,6,Document Num,int,,10,0,NO
BIQL,TbAccountsPayable_Detail,10,Document Pay Item Extension,int,,10,0,NO
BIQL,TbAccountsPayable_Detail,11,Batch Num,int,,10,0,NO
BIQL,TbAccountsPayable_Detail,14,Check Num,int,,10,0,NO
BIQL,TbAccountsPayable_Detail,54,Days Past Due,int,,10,0,NO
BIQL,TbAccountsPayable_Detail,71,AmountPayment,int,,10,0,NO
BIQL,TbAccountsPayable_Detail,72,AmountPaymentDiscountTaken,int,,10,0,NO
BIQL,TbAccountsPayable_Detail,73,AmountPaymentDiscountAvailable,int,,10,0,NO
BIQL,TbAccountsPayable_Detail,74,AmountPaymentForeign,int,,10,0,NO
BIQL,TbAccountsPayable_Detail,75,AmountPaymentForeignDiscTaken,int,,10,0,NO
BIQL,TbAccountsPayable_Detail,76,AmountPaymentForeignDiscAvail,int,,10,0,NO
BIQL,TbAccountsPayable_Payment,55,AmountCurrency,int,,10,0,NO
BIQL,TbAccountsPayable_Payment,56,AmountCurrencyToDistribute,int,,10,0,NO
BIQL,TbAccountsPayable_Payment,57,AmountForeignDiscountAvailable,int,,10,0,NO
BIQL,TbAccountsPayable_Payment,58,AmountForeignDiscountTaken,int,,10,0,NO
BIQL,TbAccountsPayable_Payment,59,AmountForeignNonRecoverableTax,int,,10,0,NO
BIQL,TbAccountsPayable_Payment,60,AmountForeignNonTaxable,int,,10,0,NO
BIQL,TbAccountsPayable_Payment,61,AmountForeignOpen,int,,10,0,NO
BIQL,TbAccountsPayable_Payment,62,AmountForeignTax,int,,10,0,NO
BIQL,TbAccountsPayable_Payment,63,AmountForeignTaxable,int,,10,0,NO
BIQL,TbAccountsPayable_Payment,64,AmountGross,int,,10,0,NO
BIQL,TbAccountsPayable_Payment,65,AmountNonTaxable,int,,10,0,NO
BIQL,TbAccountsPayable_Payment,66,AmountOpen,int,,10,0,NO
BIQL,TbAccountsPayable_Payment,67,AmountTax,int,,10,0,NO
BIQL,TbAccountsPayable_Payment,68,AmountTaxable,int,,10,0,NO
BIQL,TbAccountsPayable_Payment,69,AmountDiscountAvailable,int,,10,0,NO
BIQL,TbAccountsPayable_Payment,70,AmountDiscountTaken,int,,10,0,NO
BIQL,SupplierPaymentTermsScore,7,Score,int,,10,0,NO
dbo,FactPurchaseOrderReceiver,21,OrderNum,int,,10,0,NO
dbo,FactPurchaseOrderReceiver,25,NumOfLines,int,,10,0,NO
dbo,FactPurchaseOrderReceiver,36,DocumentNum,int,,10,0,NO
BIQL,CurrencyRatesTo,5,JDECTRY,int,,10,0,NO
BIQL,CurrencyRatesTo,6,JDEFY,int,,10,0,NO
BIQL,CurrencyRatesTo,7,JDEJulianDate,int,,10,0,NO
BIQL,CurrencyRatesTo,8,PeriodNum,int,,10,0,NO
BIQL,CurrencyRatesTo,9,YearNum,int,,10,0,NO
BIQL,CurrencyRatesTo,10,PeriodNumber,int,,10,0,NO
BIQL,DimItem,112,DWIsCurrent,int,,10,0,NO
BIQL,DimItemBranch,100,DWIsCurrent,int,,10,0,NO
dbo,DimCompany,17,IsCurrent,int,,10,0,NO
dbo,DimCompany,19,Source,int,,10,0,NO
BIQL,FactSupplierPricing,5,AddressNum,int,,10,0,NO
BIQL,FactSupplierPricing,19,TransactionQuantity,int,,10,0,NO
BIQL,FactSupplierPricing,28,Source,int,,10,0,NO
dbo,FactWOProductionCost,9,OrderNum,int,,10,0,NO
BIQL,TbSupplierPricing,5,Address Num,int,,10,0,NO
BIQL,TbSupplierPricing,6,Item Num Short,int,,10,0,NO
BIQL,TbSupplierPricing,19,Transaction Quantity,int,,10,0,NO
BIQL,TbSupplierPricing,28,Source,int,,10,0,NO
BIQL,TbTM_Max_Assignment,3,Ship To CC,int,,10,0,NO
BIQL,TbTM_Max_Assignment,7,Salesperson,int,,10,0,NO
dbo,DimAdvancedPricing,2,ItemNumberShort,int,,10,0,NO
dbo,DimAdvancedPricing,5,AddressNumber,int,,10,0,NO
dbo,DimAdvancedPricing,6,ItemGroupKeyID,int,,10,0,NO
dbo,DimAdvancedPricing,7,CustomerGroupKeyID,int,,10,0,NO
dbo,DimAdvancedPricing,8,OrderGroupKeyID,int,,10,0,NO
dbo,DimAdvancedPricing,13,DateExpired,int,,10,0,NO
dbo,DimAdvancedPricing,33,DateUpdated,int,,10,0,NO
dbo,DimAdvancedPricing,34,TimeOfDay,int,,10,0,NO
dbo,DimAdvancedPricing,41,Source,int,,10,0,NO
dbo,DimProductDataManagement,60,Source,int,,10,0,NO
BIQL,FactForecast_v2,6,AddressNum,int,,10,0,NO
BIQL,FactForecast_v2,20,RequestedDateID,int,,10,0,NO
BIQL,FactForecast_v2,21,RequestedDateSKey,int,,10,0,NO
BIQL,DimCustomer,4,AddressNum,int,,10,0,NO
BIQL,DimCustomer,97,DWIsCurrent,int,,10,0,NO
BIQL,DimTM_Assignment_v2,4,Ship To CC,int,,10,0,NO
BIQL,DimCustomerMin,4,AddressNum,int,,10,0,NO
BIQL,DimCustomerMin,97,DWIsCurrent,int,,10,0,NO
BIQL,TbCustomerSalespersonBridge,3,CustomerCommissionSKey,int,,10,0,NO
BIQL,TbSalesperson2,2,Address Num,int,,10,0,NO
BIQL,TbSalesperson2,4,Salesperson,int,,10,0,NO
dbo,DimSupplierItem,6,AddressNum,int,,10,0,NO
dbo,DimSupplierItem,58,IsCurrent,int,,10,0,NO
BIQL,FactPriceExceptions,8,AddressNum,int,,10,0,NO
BIQL,FactPriceExceptions,108,UniqueKeyID,int,,10,0,NO
BIQL,TbPriceExceptions,10,Customer Number,int,,10,0,NO
BIQL,TbPriceExceptions,112,UniqueKeyID,int,,10,0,NO
dbo,FactWORouting,10,OrderNum,int,,10,0,NO
BIQL,FactSalesPriceAdjustments,4,OrderNum,int,,10,0,NO
BIQL,FactSalesPriceAdjustments,13,SequenceNum,int,,10,0,NO
BIQL,FactSalesPriceAdjustments,14,SubSequenceNum,int,,10,0,NO
BIQL,FactSalesPriceAdjustments,17,Tier,int,,10,0,NO
BIQL,DimWorkOrder,9,WorkOrderNum,int,,10,0,NO
BIQL,DimWorkOrder,123,DWIsCurrent,int,,10,0,NO
BIQL,DimCustomerCommissionInfo,2,AddressNum,int,,10,0,NO
BIQL,DimCustomerCommissionInfo,4,Salesperson,int,,10,0,NO
BIQL,DimCustomerCommissionInfo,20,DWIsCurrent,int,,10,0,NO
BIQL,TbSelectedCurrencyFilter,3,DefaultCurrency,int,,10,0,NO
BIQL,TbAccountsReceivable_Detail,10,Document Num,int,,10,0,NO
BIQL,TbAccountsReceivable_Detail,18,Batch Num,int,,10,0,NO
BIQL,TbAccountsReceivable_Detail,96,AmountRecChargeback,int,,10,0,NO
BIQL,TbAccountsReceivable_Detail,97,AmountRecDeduction,int,,10,0,NO
BIQL,TbAccountsReceivable_Detail,98,AmountRecForeignChanged,int,,10,0,NO
BIQL,TbAccountsReceivable_Detail,99,AmountRecForeignChargeback,int,,10,0,NO
BIQL,TbAccountsReceivable_Detail,100,AmountRecForeignDeduction,int,,10,0,NO
BIQL,TbAccountsReceivable_Detail,101,AmountRecForeignDiscountTaken,int,,10,0,NO
BIQL,TbAccountsReceivable_Detail,102,AmountRecForeignPayment,int,,10,0,NO
BIQL,TbAccountsReceivable_Detail,103,AmountRecGainLoss,int,,10,0,NO
BIQL,TbAccountsReceivable_Detail,104,AmountRecPayment,int,,10,0,NO
BIQL,TbAccountsReceivable_Detail,105,AmountRecRounding,int,,10,0,NO
BIQL,TbAccountsReceivable_Detail,106,AmountRecWriteOff,int,,10,0,NO
BIQL,TbAccountsReceivable_Detail,107,DiscountRecTaken,int,,10,0,NO
BIQL,TbAccountsReceivable_Detail,108,AmountRecPaymentTotal,int,,10,0,NO
BIQL,TbAccountsReceivable_Detail,120,AmountRecPaymentUSD,int,,10,0,NO
BIQL,TbAccountsReceivable_Detail,122,AmountRecChargebackUSD,int,,10,0,NO
BIQL,TbAccountsReceivable_Detail,123,AmountRecDeductionUSD,int,,10,0,NO
BIQL,TbAccountsReceivable_Detail,124,AmountRecWriteOffUSD,int,,10,0,NO
BIQL,TbAccountsReceivable_Detail,125,AmountRecRoundingUSD,int,,10,0,NO
BIQL,TbAccountsReceivable_Detail,126,AmountRecGainLossUSD,int,,10,0,NO
BIQL,TbAccountsReceivable_Detail,132,AmountRecPaymentTotalUSD,int,,10,0,NO
BIQL,DimCustomerCommissionMaxOrig,2,AddressNum,int,,10,0,NO
BIQL,DimCustomerCommissionMaxOrig,4,Salesperson,int,,10,0,NO
BIQL,DimCustomerCommissionMaxOrig,20,DWIsCurrent,int,,10,0,NO
BIQL,TbSelectedUOMFilter,3,DefaultUOM,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,79,AmountCurrency,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,80,AmountCurrencyToDistribute,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,81,AmountForeignDiscountAvailable,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,82,AmountForeignDiscountTaken,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,83,AmountForeignNonRecoverableTax,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,84,AmountForeignNonTaxable,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,85,AmountForeignOpen,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,86,AmountForeignTax,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,87,AmountForeignTaxable,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,88,AmountGross,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,89,AmountGrossVoids,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,90,AmountNonTaxable,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,91,AmountOpen,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,92,AmountTax,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,93,AmountTaxable,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,94,DiscountAvailable,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,95,DiscountTaken,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,112,Aging Band Not Due LC,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,113,Aging Band 1-30 LC,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,114,Aging Band 31-60 LC,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,115,Aging Band 61-90 LC,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,116,Aging Band 91-120 LC,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,117,Aging Band Over 120 LC,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,118,AmountGrossUSD,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,119,AmountGrossVoidsUSD,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,121,AmountOpenUSD,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,127,AmountTaxUSD,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,128,AmountTaxableUSD,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,129,AmountNonTaxableUSD,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,130,DiscountAvailableUSD,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,131,DiscountTakenUSD,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,133,Aging Band Not Due USD,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,134,Aging Band 1-30 USD,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,135,Aging Band 31-60 USD,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,136,Aging Band 61-90 USD,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,137,Aging Band 91-120 USD,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,138,Aging Band Over 120 USD,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,143,Reserve Amt,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,144,Reserve Amt USD,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,145,Reserve Amt EOM,int,,10,0,NO
BIQL,TbAccountsReceivable_Receipt,146,Reserve Amt USD EOM,int,,10,0,NO
BIQL,TbAgingBandAP,3,AgingDaysFrom,int,,10,0,NO
BIQL,TbAgingBandAP,4,AgingDaysTo,int,,10,0,NO
dbo,FactSalesPriceAdjustments,4,OrderNum,int,,10,0,NO
dbo,FactSalesPriceAdjustments,13,SequenceNum,int,,10,0,NO
dbo,FactSalesPriceAdjustments,14,SubSequenceNum,int,,10,0,NO
dbo,FactSalesPriceAdjustments,17,Tier,int,,10,0,NO
BIQL,TbAgingBandAR,3,AgingDaysFrom,int,,10,0,NO
BIQL,TbAgingBandAR,4,AgingDaysTo,int,,10,0,NO
BIQL,TbBudgetForecast,6,AddressNum,int,,10,0,NO
BIQL,TbBudgetForecast,20,RequestedDateID,int,,10,0,NO
BIQL,TbBudgetForecast,21,RequestedDateSKey,int,,10,0,NO
BIQL,TbAgingBasedOnDateAP,2,CreditAging,int,,10,0,NO
BIQL,TbARAgingDate,2,ARAgingDateDefault,int,,10,0,NO
dbo,FactPurchaseOrderHeader,2,OrderNum,int,,10,0,NO
BIQL,TbAsset,3,Asset,int,,10,0,NO
BIQL,TbAsset,24,AcquiredDateYearNumber,int,,10,0,NO
BIQL,DimProductDataManagement,60,Source,int,,10,0,NO
BIQL,DimCustomerMax,4,AddressNum,int,,10,0,NO
BIQL,DimCustomerMax,97,DWIsCurrent,int,,10,0,NO
dbo,DimAAI,24,IsCurrent,int,,10,0,NO
BIQL,TbCalendarFilter,4,DefaultCalendar,int,,10,0,NO
dbo,DimItemCost,26,IsCurrent,int,,10,0,NO
dbo,DimAccount,152,IsCurrent,int,,10,0,NO
BIQL,FactPurchaseOrderDetailLedger_shipkpi,24,DaysBetweenStatus,int,,10,0,NO
BIQL,FactPurchaseOrderDetailLedger_shipkpi,27,RollingPushbackAll,int,,10,0,NO
BIQL,TbCustomerParent,4,Customer Parent,int,,10,0,NO
dbo,DimItemCost_History,28,IsCurrent,int,,10,0,NO
dbo,DimAsset,4,AssetNum,int,,10,0,NO
dbo,DimAsset,122,IsCurrent,int,,10,0,NO
dbo,DimItemCostComponents_History,42,IsCurrent,int,,10,0,NO
BIQL,TbGLBalancesDetail_Detail,10,GLDateSKey,int,,10,0,NO
BIQL,TbGLBalancesDetail_Detail,11,Document Num,int,,10,0,NO
BIQL,TbGLBalancesDetail_Detail,28,BalanceForward,int,,10,0,NO
BIQL,TbGLBalancesDetail_Detail,29,BalanceForwardAll,int,,10,0,NO
BIQL,TbGLBalancesDetail_Detail,31,OriginalBudget,int,,10,0,NO
BIQL,TbGLBalancesDetail_Detail,33,BalanceForwardUnits,int,,10,0,NO
BIQL,TbGLBalancesDetail_Detail,34,BalanceForwardUnitsAll,int,,10,0,NO
BIQL,TbGLBalancesDetail_Detail,35,OriginalBudgetUnits,int,,10,0,NO
BIQL,TbGLBalancesDetail_Detail,39,Partition,int,,10,0,NO
dbo,DimBillOfMaterial,14,ParentItemNumShort,int,,10,0,NO
dbo,DimBillOfMaterial,57,IsCurrent,int,,10,0,NO
BIQL,TbInventoryBalances,20,FiscalYear,int,,10,0,NO
BIQL,TbGLBalancesDetail_Balance,2,AddressSKey,int,,10,0,NO
BIQL,TbGLBalancesDetail_Balance,6,AssetSKey,int,,10,0,NO
BIQL,TbGLBalancesDetail_Balance,7,DocumentTypeSKey,int,,10,0,NO
BIQL,TbGLBalancesDetail_Balance,10,Document Num,int,,10,0,NO
BIQL,TbGLBalancesDetail_Balance,17,Batch Num,int,,10,0,NO
BIQL,TbGLBalancesDetail_Balance,24,JE Line Num,int,,10,0,NO
BIQL,TbGLBalancesDetail_Balance,25,Item Num Short,int,,10,0,NO
BIQL,TbGLBalancesDetail_Balance,36,Partition,int,,10,0,NO
BIQL,TbGLBalancesDetail_Balance,39,FiscalYear,int,,10,0,NO
dbo,DimAddressBookPhoneNumber,2,AddressNum,int,,10,0,NO
dbo,DimAddressBookPhoneNumber,3,WhosWhoLineNumID,int,,10,0,NO
dbo,DimAddressBookPhoneNumber,4,LineNumID,int,,10,0,NO
dbo,DimAddressBookPhoneNumber,5,RelatedPersonID,int,,10,0,NO
dbo,DimAddressBookPhoneNumber,21,IsCurrent,int,,10,0,NO
BIQL,TbInventorySnapshot_Detail,42,ReorderPoint,int,,10,0,NO
BIQL,TbInventorySnapshot_Detail,43,ReorderQuantity,int,,10,0,NO
BIQL,TbInventorySnapshot_Detail,44,ReorderQuantityMaximum,int,,10,0,NO
BIQL,TbInventorySnapshot_Detail,45,ReorderQuantityMinimum,int,,10,0,NO
BIQL,TbInventorySnapshot_Detail,46,SafetyStock,int,,10,0,NO
dbo,DimBusinessUnit,140,IsCurrent,int,,10,0,NO
BIQL,TbInventorySnapshot_ItemBranch,5,ItemBranchSKey,int,,10,0,NO
BIQL,TbInventorySnapshot_ItemBranch,7,LotSKey,int,,10,0,NO
BIQL,TbInventorySnapshot_ItemBranch,12,LocationSKey,int,,10,0,NO
BIQL,TbInventorySnapshot_ItemBranch,41,AmountValueAtCost,int,,10,0,NO
BIQL,TbSupplyAndDemand_WIP,9,SourceSort,int,,10,0,NO
BIQL,DimItemCost_History,24,DWIsCurrent,int,,10,0,NO
BIQL,TbLot,19,Item Num Short,int,,10,0,NO
BIQL,TbGLBalancesDetail_BalanceCurr,2,AddressSKey,int,,10,0,NO
BIQL,TbGLBalancesDetail_BalanceCurr,6,AssetSKey,int,,10,0,NO
BIQL,TbGLBalancesDetail_BalanceCurr,7,DocumentTypeSKey,int,,10,0,NO
BIQL,TbGLBalancesDetail_BalanceCurr,10,Document Num,int,,10,0,NO
BIQL,TbGLBalancesDetail_BalanceCurr,17,Batch Num,int,,10,0,NO
BIQL,TbGLBalancesDetail_BalanceCurr,24,JE Line Num,int,,10,0,NO
BIQL,TbGLBalancesDetail_BalanceCurr,25,Item Num Short,int,,10,0,NO
BIQL,TbGLBalancesDetail_BalanceCurr,38,Partition,int,,10,0,NO
BIQL,TbGLBalancesDetail_BalanceCurr,39,FiscalYear,int,,10,0,NO
BIQL,DimCurrencyExchangeRatesUSDDaily,3,CurrencyCodeFromSKey,int,,10,0,NO
BIQL,DimCurrencyExchangeRatesUSDDaily,4,CurrencyCodeToSKey,int,,10,0,NO
BIQL,TbPurchaseOrderDetail,14,Order Num,int,,10,0,NO
BIQL,DimCurrencyExchangeRatesUSDToday,3,CurrencyCodeFromSKey,int,,10,0,NO
BIQL,DimCurrencyExchangeRatesUSDToday,4,CurrencyCodeToSKey,int,,10,0,NO
BIQL,TbPurchaseOrderReceiver,12,Num Of Lines,int,,10,0,NO
BIQL,TbPurchaseOrderReceiver,15,Order Num,int,,10,0,NO
BIQL,TbPurchaseOrderReceiver,21,Document Num,int,,10,0,NO
BIQL,zzz_TbSales_Detail,21,Order Num,int,,10,0,NO
BIQL,zzz_TbSales_Detail,148,PendingConfirmationFlag,int,,10,0,NO
BIQL,zzz_TbSales_Detail,165,Cancelled_Flag,int,,10,0,NO
dbo,DimCurrencyCode,10,IsCurrent,int,,10,0,NO
BIQL,zzz_TbSales_History,21,Order Num,int,,10,0,NO
BIQL,zzz_TbSales_History,148,PendingConfirmationFlag,int,,10,0,NO
BIQL,zzz_TbSales_History,165,Cancelled_Flag,int,,10,0,NO
BIQL,TbSupplyandDemand_ForecastMinusSalesWeekly,12,SourceSort,int,,10,0,NO
BIQL,TbSalesperson,2,Address Num,int,,10,0,NO
BIQL,TbSalesperson,4,Salesperson,int,,10,0,NO
dbo,DimCurrencyCrossRatesCalc,8,AddressNum,int,,10,0,NO
dbo,DimCurrencyCrossRatesCalc,9,SequenceNum,int,,10,0,NO
dbo,DimCurrencyCrossRatesCalc,10,EffectiveDateID,int,,10,0,NO
dbo,DimCurrencyCrossRatesCalc,21,IsCurrent,int,,10,0,NO
BIQL,TbItemBranch,6,Item Num Short,int,,10,0,NO
BIQL,TbItemBranch,130,Partition,int,,10,0,NO
BIQL,TbInventorySnapshotFCR_Detail,59,AgingFlag,int,,10,0,NO
BIQL,TbInventorySnapshotFCR_Detail,60,AgingMultiplier,int,,10,0,NO
BIQL,TbInventorySnapshotFCR_History,60,AgingFlag,int,,10,0,NO
BIQL,TbInventorySnapshotFCR_History,61,AgingMultiplier,int,,10,0,NO
dbo,DimCurrencyExchangeRates,4,AddressNum,int,,10,0,NO
dbo,DimCurrencyExchangeRates,15,EffectiveDateID,int,,10,0,NO
dbo,DimCurrencyExchangeRates,21,IsCurrent,int,,10,0,NO
BIQL,DimItemCost,23,DWIsCurrent,int,,10,0,NO
BIQL,TbItemCost,11,Item Num Short,int,,10,0,NO
BIQL,TbItemCost,24,DW Is Current,int,,10,0,NO
BIQL,TbSupplier,3,Supplier Num,int,,10,0,NO
dbo,DimCurrencyRestatementRates,11,EffectiveDateID,int,,10,0,NO
dbo,DimCurrencyRestatementRates,16,IsCurrent,int,,10,0,NO
BIQL,TbWorkOrderPartsList_Parent,8,Sequence Num Operations,int,,10,0,NO
BIQL,TbWorkOrderPartsList_Parent,10,Component Line Num,int,,10,0,NO
BIQL,TbWorkOrderPartsList_Parent,16,OrderNum,int,,10,0,NO
BIQL,TbWorkOrderPartsList_Parent,20,Related Order Line Num,int,,10,0,NO
BIQL,TbWorkOrderPartsList_Parent,30,AmountEstimatedCost,int,,10,0,NO
BIQL,TbWorkOrderPartsList_Parent,31,AmountUnaccountedDirectLabor,int,,10,0,NO
BIQL,TbWorkOrderPartsList_Parent,32,AmountUnaccountedScrap,int,,10,0,NO
BIQL,TbWorkOrderPartsList_Parent,33,QuantityBackordered,int,,10,0,NO
BIQL,TbWorkOrderPartsList_Parent,34,QuantityCanceledScrapped,int,,10,0,NO
BIQL,TbWorkOrderPartsList_Parent,35,QuantityOrdered,int,,10,0,NO
BIQL,TbWorkOrderPartsList_Parent,36,QuantityTransaction,int,,10,0,NO
BIQL,TbWorkOrderPartsList_Parent,37,QuantityUnaccountedScrap,int,,10,0,NO
BIQL,TbWorkOrderPartsList_Parent,38,PercentAsIs,int,,10,0,NO
BIQL,TbWorkOrderPartsList_Parent,39,PercentCumulativePlannedYield,int,,10,0,NO
BIQL,TbWorkOrderPartsList_Parent,40,PercentOfScrap,int,,10,0,NO
BIQL,TbWorkOrderPartsList_Parent,41,PercentOperationScrap,int,,10,0,NO
BIQL,TbWorkOrderPartsList_Parent,42,PercentResource,int,,10,0,NO
BIQL,TbWorkOrderPartsList_Parent,43,PercentRework,int,,10,0,NO
BIQL,TbWorkOrder,4,Work Order Num,int,,10,0,NO
BIQL,TbWorkOrderPartsList_Parts,44,AmountParentEstimatedCost,int,,10,0,NO
BIQL,TbWorkOrderPartsList_Parts,45,QuantityParentBackordered,int,,10,0,NO
