Company Code,Branch Plant,Global Bulk Item,Bulk Item,2nd Item Number,Year,Month,Week,Requested Date,Current Forecast KG,Customer Code,Customer Name,Global Parent,Global Parent Name,TM Name,Current Forecast,Primary UOM,Current Forecast LB
00020,AUBA,251194NX,251194NX.E,251194NX.E-B1,2026,7,28,2026-07-11 00:00:00,1.75,351628,Packyard (X) Roosendaal NL,351628,Packyard (X) Roosendaal NL,,1.75,KG,3.8581
00020,AUBA,251194NX,251194NX.E,251194NX.E-P1,2026,7,28,2026-07-11 00:00:00,97,288577,Apaco Grosshandel (X) Wien AT,290632,Apaco - Global Parent,,97,KG,213.8462
00020,AUBA,251194NX,251194NX.E,251194NX.E-P1,2026,7,28,2026-07-11 00:00:00,15.75,326617,Dataline (S Gebrueder) Jenec CZ,297908,Dataline (X) Prague CZ,,15.75,KG,34.7225
00020,AUBA,251194NX,251194NX.E,251194NX.E-P1,2026,7,28,2026-07-11 00:00:00,1363.75,336662,S-One Labels (S) Butzbach DE,319906,S-One Labels - GLOBAL PARENT,,1363.75,KG,3006.5233
00020,AUBA,DPI8200,DPI8200.E,DPI8200.E-TO,2026,7,28,2026-07-11 00:00:00,2.75,300668,"AVERY LPM FR(S)-Champ/Drac, FR",290069,Avery Dennison - Global Parent,,2.75,KG,6.0627
00020,AUBA,MD7900,MD7900.E,MD7900.E-TO,2026,7,28,2026-07-11 00:00:00,2500,307646,Jindal  films (X)  Virton BE,290105,Jindal Films - Global Parent,,2500,KG,5511.5
00020,AUBA,MF4915,MF4915.E,MF4915.E-PD,2026,7,28,2026-07-11 00:00:00,41,330373,Constantia (S) Burgos ES,297153,Constantia - Global Parent,,41,KG,90.3886
00020,AUBA,MF4915,MF4915.E,MF4915.E-TO,2026,7,28,2026-07-11 00:00:00,491.75,288244,Constantia Teich  (X) Weinburg AT,297153,Constantia - Global Parent,,491.75,KG,1084.1121
00020,AUBA,MF4915,MF4915.E,MF4915.E-TO,2026,7,28,2026-07-11 00:00:00,1967.25,328180,Constantia (S) Regenstauf DE,297153,Constantia - Global Parent,,1967.25,KG,4336.9994
00020,AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-PD,2026,7,28,2026-07-11 00:00:00,2.5,289997,"KURZ (S) - Rosenberg, DE",290699,Leonhard Kurz - Global Parent,,2.5,KG,5.5115
00020,AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-PD,2026,7,28,2026-07-11 00:00:00,738,321595,Keyser and Mackay (S) Lodz PL,326638,K&M Poland - Global Parent,,738,KG,1626.9948
00020,AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-PL,2026,7,28,2026-07-11 00:00:00,6,321588,Keyser and Mackay (X) Lodz PL,326638,K&M Poland - Global Parent,,6,KG,13.2276
00020,AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-PL,2026,7,28,2026-07-11 00:00:00,6,321595,Keyser and Mackay (S) Lodz PL,326638,K&M Poland - Global Parent,,6,KG,13.2276
00020,AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-PL,2026,7,28,2026-07-11 00:00:00,0.75,327093,Safic (X) Istanbul TR,327095,Safic Turkey - Global Parent,,0.75,KG,1.6535
00020,AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-PL,2026,7,28,2026-07-11 00:00:00,0.75,333330,Mondi (X) Baniocha PL,290521,Mondi Pkg - Global Parent,,0.75,KG,1.6535
00020,AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-TO,2026,7,28,2026-07-11 00:00:00,6.5,289996,Leonhard Kurz (X) Fuerth DE,290699,Leonhard Kurz - Global Parent,,6.5,KG,14.3299
00020,AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-TO,2026,7,28,2026-07-11 00:00:00,250,340329,Mondi (X) Juelich DE,290521,Mondi Pkg - Global Parent,,250,KG,551.15
00020,AUBA,MFP1883,MFP1883.E,MFP1883.E-PD,2026,7,28,2026-07-11 00:00:00,1.75,339536,Leoprint (X) Vilnius LT,339536,Leoprint (X) Vilnius LT,,1.75,KG,3.8581
00020,AUBA,MFP1883,MFP1883.E,MFP1883.E-PD,2026,7,28,2026-07-11 00:00:00,5.25,347736,PDM (X) Quimperle FR,347736,PDM (X) Quimperle FR,,5.25,KG,11.5742
00020,AUBA,MFP1883,MFP1883.E,MFP1883.E-PL,2026,7,28,2026-07-11 00:00:00,2.5,288577,Apaco Grosshandel (X) Wien AT,290632,Apaco - Global Parent,,2.5,KG,5.5115
00020,AUBA,MFP1883,MFP1883.E,MFP1883.E-TO,2026,7,28,2026-07-11 00:00:00,149.25,339536,Leoprint (X) Vilnius LT,339536,Leoprint (X) Vilnius LT,,149.25,KG,329.0366
00020,AUBA,MP2960,MP2960.E,MP2960.E-LP,2026,7,28,2026-07-11 00:00:00,2.25,319433,GOTEX (X) Llica ES,319433,GOTEX (X) Llica ES,Laurence Vast,2.25,KG,4.9604
00020,AUBA,MP2960,MP2960.E,MP2960.E-TO,2026,7,28,2026-07-11 00:00:00,6000,324213,"Avient (S) Born, NL",309093,Avient - Global Parent,Philippe Chabanne,6000,KG,13227.6
00020,AUBA,MP48525R,MP48525R.E,MP48525R.E-PD,2026,7,28,2026-07-11 00:00:00,5.25,346553,ITASA (X) ANDOAIN ES,346553,ITASA (X) ANDOAIN ES,,5.25,KG,11.5742
00020,AUBA,MP4983R,MP4983R.E,MP4983R.E,2026,7,28,2026-07-11 00:00:00,11000,296616,Sterimed (X) Amelie FR,327014,Sterimed - Global Parent,,11000,KG,24250.6
00020,AUBA,MP4983R,MP4983R.E,MP4983R.E-PD,2026,7,28,2026-07-11 00:00:00,2.5,289997,"KURZ (S) - Rosenberg, DE",290699,Leonhard Kurz - Global Parent,,2.5,KG,5.5115
00020,AUBA,MP4983R,MP4983R.E,MP4983R.E-PD,2026,7,28,2026-07-11 00:00:00,1.25,347326,LENK (X) Kappelrodeck DE,347326,LENK (X) Kappelrodeck DE,,1.25,KG,2.7558
00020,AUBA,MP4983R,MP4983R.E,MP4983R.E-TO,2026,7,28,2026-07-11 00:00:00,750,291821,Sobotram (S) Chalon sur Saone FR,311967,Safic France - Global Parent,,750,KG,1653.45
00020,AUBA,MP4983R,MP4983R.E,MP4983R.E-TO,2026,7,28,2026-07-11 00:00:00,5000,334716,Nelipak (X) Derry GB,334790,Nelipak - Global Parent,,5000,KG,11023
00020,AUBA,MP4983RAM,MP4983RAM.E,MP4983RAM.E,2026,7,28,2026-07-11 00:00:00,5.5,294253,AMCOR (S) ST SEURIN FR,290487,Amcor Flexibles - Global Parent,,5.5,KG,12.1253
00020,AUBA,MP4983RAM,MP4983RAM.E,MP4983RAM.E-TO,2026,7,28,2026-07-11 00:00:00,2000,155951,Amcor (X) Gent BE,290487,Amcor Flexibles - Global Parent,,2000,KG,4409.2
00020,AUBA,PH00017E,PH00017E.E,PH00017E.E-PD,2026,7,28,2026-07-11 00:00:00,10.5,327279,Magni Europe (X) Schorndorf DE,327279,Magni Europe (X) Schorndorf DE,,10.5,KG,23.1483
00020,AUBA,PH00017E,PH00017E.E,PH00017E.E-TO,2026,7,28,2026-07-11 00:00:00,23.5,303740,Coventya (X) Gutersloh DE,309140,MacDermid - Global Parent,,23.5,KG,51.8081
00020,AUBA,PH00017E,PH00017E.E,PH00017E.E-TO,2026,7,28,2026-07-11 00:00:00,49.25,328415,Vera Chimie (S Coventya FR) Irigny FR,309140,MacDermid - Global Parent,,49.25,KG,108.5766
00020,AUBA,PH00017E,PH00017E.E,PH00017E.E-TO,2026,7,28,2026-07-11 00:00:00,701.25,332191,Coventya Alblas (S) EMSBUREN DE,309140,MacDermid - Global Parent,,701.25,KG,1545.9758
00020,AUBA,PH00017E,PH00017E.E,PH00017E.E-TO,2026,7,28,2026-07-11 00:00:00,177,347591,MacDermid (X) Cambe BR,309140,MacDermid - Global Parent,,177,KG,390.2142
00020,AUBA,PH00017E,PH00017E.E,PH00017E.E-TO,2026,7,28,2026-07-11 00:00:00,49.25,352288,Vera (X) Irigny FR,309140,MacDermid - Global Parent,,49.25,KG,108.5766
00030,SNG4,241083PX,241083PX.S,241083PX.S-OP,2026,7,28,2026-07-11 00:00:00,1.75,349322,Changsha Loyal - China,349322,Changsha Loyal - China,,1.75,KG,3.8581
00030,SNG4,MP4982SC,MP4982SC.S,MP4982SC.S-PD,2026,7,28,2026-07-11 00:00:00,3,357813,Lanfan new material technology-China,357813,Lanfan new material technology-China,,3,KG,6.6138
00030,SNG4,MP498340R,MP498340R.S,MP498340R.S-OP,2026,7,28,2026-07-11 00:00:00,2,349322,Changsha Loyal - China,349322,Changsha Loyal - China,,2,KG,4.4092
00030,SNG4,MP498340R,MP498340R.S,MP498340R.S-PL,2026,7,28,2026-07-11 00:00:00,0.5,329758,Hangzhou Zhicheng-China,329758,Hangzhou Zhicheng-China,Ethan Cheng,0.5,KG,1.1023
00030,SNG4,MP498340R,MP498340R.S,MP498340R.S-PL,2026,7,28,2026-07-11 00:00:00,1.75,349322,Changsha Loyal - China,349322,Changsha Loyal - China,,1.75,KG,3.8581
00030,SNG4,MP498345N,MP498345N.S,MP498345N.S-OP,2026,7,28,2026-07-11 00:00:00,2,342890,Chongqing Jialei - China,342890,Chongqing Jialei - China,,2,KG,4.4092
00030,SNG4,MP4983R,MP4983R.S,MP4983R.S-PD,2026,7,28,2026-07-11 00:00:00,100,324731,J&T Chemical -China,332367,Guangzhou J&T - Global Parent,,100,KG,220.46
00030,SNG4,MP4983R,MP4983R.S,MP4983R.S-PD,2026,7,28,2026-07-11 00:00:00,250,359497,Shanghai XQM - China,359497,Shanghai XQM - China,,250,KG,551.15
00030,SNG4,PH00017E,PH00017E.S,PH00017E.S-PL,2026,7,28,2026-07-11 00:00:00,1,297622,HERLI / Chenchem - Taiwan,293939,HERLI Technologies - Global Parent,Ethan Cheng,1,KG,2.2046
00035,MUM3,251142PX,251142PX.S,251142PX.S-PD,2026,7,28,2026-07-11 00:00:00,1.75,351290,VISHAL CONTAINERS LIMITED - UNIT 4,360355,VISHAL CONTAINERS - Global Parent,,1.75,KG,3.8581
00035,MUM3,251144PX,251144PX.S,251144PX.S-PD,2026,7,28,2026-07-11 00:00:00,3.25,339587,JUPITER LAMINATORS PRIVATE LIMITED,353213,Jupiter Laminators - Global Parent,,3.25,KG,7.165
00035,MUM3,251268PX,251268PX.S,251268PX.S-PD,2026,7,28,2026-07-11 00:00:00,3.25,339587,JUPITER LAMINATORS PRIVATE LIMITED,353213,Jupiter Laminators - Global Parent,,3.25,KG,7.165
00035,MUM3,MF1204,MF1204.S,MF1204.S-TL,2026,7,28,2026-07-11 00:00:00,25000,348740,Montage Enteprises- PHASE III-India,300957,Montage - Global Parent,,25000,KG,55115
00035,MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2026,7,28,2026-07-11 00:00:00,20000,317022,R.V. Business Centre-India,346703,A One R.V. - Global Parent,,20000,KG,44092
00035,MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2026,7,28,2026-07-11 00:00:00,30000,317198,A One Paper Impex-India,346703,A One R.V. - Global Parent,,30000,KG,66138
00035,MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2026,7,28,2026-07-11 00:00:00,0.75,335647,VISHAL CONTAINERS LIMITED - Unit 3,360355,VISHAL CONTAINERS - Global Parent,,0.75,KG,1.6535
00035,MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2026,7,28,2026-07-11 00:00:00,78.75,340598,MADHU JAYANTI INTERNATIONAL P L - Salap,323479,Madhu Jayanti International Ltd. - Coim,,78.75,KG,173.6123
00035,MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2026,7,28,2026-07-11 00:00:00,1.75,351290,VISHAL CONTAINERS LIMITED - UNIT 4,360355,VISHAL CONTAINERS - Global Parent,,1.75,KG,3.8581
00035,MUM3,MF1406,MF1406.S,MF1406.S-PD,2026,7,28,2026-07-11 00:00:00,9004.5,317022,R.V. Business Centre-India,346703,A One R.V. - Global Parent,,9004.5,KG,19851.3207
00035,MUM3,MF1406,MF1406.S,MF1406.S-PD,2026,7,28,2026-07-11 00:00:00,1.75,317033,ASHA Corporation-India,360322,ASHA - Global Parent,,1.75,KG,3.8581
00035,MUM3,MF1406,MF1406.S,MF1406.S-PD,2026,7,28,2026-07-11 00:00:00,13495.5,317198,A One Paper Impex-India,346703,A One R.V. - Global Parent,,13495.5,KG,29752.1793
00035,MUM3,MF1406,MF1406.S,MF1406.S-PD,2026,7,28,2026-07-11 00:00:00,0.75,325133,SHRINATH ROTO PACK PVT LTD UNIT I,360359,SHRINATH ROTO PACK - Global Parent,,0.75,KG,1.6535
00035,MUM3,MF1406,MF1406.S,MF1406.S-PD,2026,7,28,2026-07-11 00:00:00,0.75,335647,VISHAL CONTAINERS LIMITED - Unit 3,360355,VISHAL CONTAINERS - Global Parent,,0.75,KG,1.6535
00035,MUM3,MF1406,MF1406.S,MF1406.S-PD,2026,7,28,2026-07-11 00:00:00,1,341004,CILICANT PRIVATE LIMITED,360325,CILICANT - Global Parent,,1,KG,2.2046
00035,MUM3,MF1406,MF1406.S,MF1406.S-PD,2026,7,28,2026-07-11 00:00:00,1.75,351290,VISHAL CONTAINERS LIMITED - UNIT 4,360355,VISHAL CONTAINERS - Global Parent,,1.75,KG,3.8581
00035,MUM3,MF1406,MF1406.S,MF1406.S-PL,2026,7,28,2026-07-11 00:00:00,1.25,341004,CILICANT PRIVATE LIMITED,360325,CILICANT - Global Parent,,1.25,KG,2.7558
00035,MUM3,MFHS1881,MFHS1881.S,MFHS1881.S-PD,2026,7,28,2026-07-11 00:00:00,15,325133,SHRINATH ROTO PACK PVT LTD UNIT I,360359,SHRINATH ROTO PACK - Global Parent,,15,KG,33.069
00035,MUM3,MFHS1881,MFHS1881.S,MFHS1881.S-PD,2026,7,28,2026-07-11 00:00:00,1.75,352552,QUANT AGRIFUELS PVT LTD,352552,QUANT AGRIFUELS PVT LTD,,1.75,KG,3.8581
00035,MUM3,MFHS1881,MFHS1881.S,MFHS1881.S-PL,2026,7,28,2026-07-11 00:00:00,91,333700,Sweet Industries India Pvt Ltd,333700,Sweet Industries India Pvt Ltd,,91,KG,200.6186
00035,MUM3,MFHS1881,MFHS1881.S,MFHS1881.S-PL,2026,7,28,2026-07-11 00:00:00,1.75,352552,QUANT AGRIFUELS PVT LTD,352552,QUANT AGRIFUELS PVT LTD,,1.75,KG,3.8581
00010,CIN2,251194NX,251194NX,251194NX-PL,2026,7,29,2026-07-18 00:00:00,0.567,291971,"RTA (Soluciones del Futuro) - Miami, FL",291971,"RTA (Soluciones del Futuro) - Miami, FL",,1.25,LB,1.25
00010,CIN2,DP040,DP040,DP040-B1,2026,7,29,2026-07-18 00:00:00,43.2054,296771,"Intermarket-Miami,Fl(International Acct)",296771,"Intermarket-Miami,Fl(International Acct)",,95.25,LB,95.25
00010,CIN2,DP040,DP040,DP040-B1,2026,7,29,2026-07-18 00:00:00,40.9374,298451,"Graphicsource-Quito, Ecuador",298451,"Graphicsource-Quito, Ecuador",,90.25,LB,90.25
00010,CIN2,DP040,DP040,DP040-B1,2026,7,29,2026-07-18 00:00:00,19.9584,323911,"S-One/ SOLP US Illinoi, Carol Stream, IL",319906,S-One Labels - GLOBAL PARENT,,44,LB,44
00010,CIN2,DP040,DP040,DP040-B1,2026,7,29,2026-07-18 00:00:00,19.9584,323915,"S-One/ UPS SCS,Hamilton,ON,CA",319906,S-One Labels - GLOBAL PARENT,,44,LB,44
00010,CIN2,DP040,DP040,DP040-B1,2026,7,29,2026-07-18 00:00:00,19.9584,323916,"S-One/ SOLP Nevada UPS, Sparks, NV",319906,S-One Labels - GLOBAL PARENT,,44,LB,44
00010,CIN2,DP040,DP040,DP040-B1,2026,7,29,2026-07-18 00:00:00,19.9584,323917,"S-One/SOLP Georgia, Atlanta, GA",319906,S-One Labels - GLOBAL PARENT,,44,LB,44
00010,CIN2,DP040,DP040,DP040-B1,2026,7,29,2026-07-18 00:00:00,19.9584,323918,"S-One/SOLP Pennsylvania, Harrisburg, PA",319906,S-One Labels - GLOBAL PARENT,,44,LB,44
00010,CIN2,DP040,DP040,DP040-B1,2026,7,29,2026-07-18 00:00:00,19.9584,328284,"S-One/ SOLP US Texas UPS, Fort Worth, TX",319906,S-One Labels - GLOBAL PARENT,,44,LB,44
00010,CIN2,DPI8600,DPI8600,DPI8600-FD,2026,7,29,2026-07-18 00:00:00,43.3188,287283,"Wausau Coated - Wausau, WI",290604,Wausau Coated - Global Parent,,95.5,LB,95.5
00010,CIN2,DPI8600,DPI8600,DPI8600-PL,2026,7,29,2026-07-18 00:00:00,7.7112,287283,"Wausau Coated - Wausau, WI",290604,Wausau Coated - Global Parent,,17,LB,17
00010,CIN2,KHI205,KHI205,KHI205-FD,2026,7,29,2026-07-18 00:00:00,323.19,23212,"KHI Coatings - Oxford, MI",23212,"KHI Coatings - Oxford, MI",,712.5,LB,712.5
00010,CIN2,KHI340,KHI340,KHI340-FD,2026,7,29,2026-07-18 00:00:00,323.19,23212,"KHI Coatings - Oxford, MI",23212,"KHI Coatings - Oxford, MI",,712.5,LB,712.5
00010,CIN2,MED310,MED310,MED310-OP,2026,7,29,2026-07-18 00:00:00,5.67,349541,"Solventum - Maplewood, MN",349541,"Solventum - Maplewood, MN",,12.5,LB,12.5
00010,CIN2,MED310,MED310,MED310-T2,2026,7,29,2026-07-18 00:00:00,427.518,318367,"3M - Perth, ON, Canada",290059,3M - Global Parent,,942.5,LB,942.5
00010,CIN2,MED310,MED310,MED310-T2,2026,7,29,2026-07-18 00:00:00,66.4524,341503,3M PP SAN LUIS POTOSI Plant - Mexico,290059,3M - Global Parent,,146.5,LB,146.5
00010,CIN2,MFHS268,MFHS268,MFHS268-OP,2026,7,29,2026-07-18 00:00:00,12247.2,327947,"FMS Enterprises - Lincolnton, NC",352994,FMS Enterprises - Global Parent,Brendan Schloerb,27000,LB,27000
00010,CIN2,MFP1853R,MFP1853R,MFP1853R-FD,2026,7,29,2026-07-18 00:00:00,51.03,337052,"Utopia - Mukwonago,WI",290497,Utopia - Global Parent,,112.5,LB,112.5
00010,CIN2,MFP1853R,MFP1853R,MFP1853R-FD,2026,7,29,2026-07-18 00:00:00,3.7422,347002,"3M - Knoxville, IA",290059,3M - Global Parent,,8.25,LB,8.25
00010,CIN2,MFP1853R,MFP1853R,MFP1853R-FD,2026,7,29,2026-07-18 00:00:00,1.4742,351147,"Innovative Insulation Prods-Rhome,TX",351147,"Innovative Insulation Prods-Rhome,TX",,3.25,LB,3.25
00010,CIN2,MFP1853R,MFP1853R,MFP1853R-FD,2026,7,29,2026-07-18 00:00:00,3.7422,352481,"Miller Stephenson Chem - Danbury, CT",352481,"Miller Stephenson Chem - Danbury, CT",,8.25,LB,8.25
00010,CIN2,MFP1853R,MFP1853R,MFP1853R-FD,2026,7,29,2026-07-18 00:00:00,18.8244,353479,"3M - Hutchinson, MN",290059,3M - Global Parent,,41.5,LB,41.5
00010,CIN2,MFP1883,MFP1883,MFP1883-FD,2026,7,29,2026-07-18 00:00:00,169.3062,336657,"O-I, Plant - Auburn, NY",340177,"O-I, Inc. - Global Parent",,373.25,LB,373.25
00010,CIN2,MP04422R,MP04422R,MP04422R-FD,2026,7,29,2026-07-18 00:00:00,816.48,329175,"Tekni-plex - Madison, WI",339215,Tekni-Plex - Global Parent,,1800,LB,1800
00010,CIN2,MP2960,MP2960,MP2960-KD,2026,7,29,2026-07-18 00:00:00,35.3808,353010,Guangdong Supcosmos - China,353010,Guangdong Supcosmos - China,Ethan Cheng,78,LB,78
00010,CIN2,MP2960,MP2960,MP2960-T2,2026,7,29,2026-07-18 00:00:00,249.48,294107,"BGF Industries - Altavista, VA",294107,"BGF Industries - Altavista, VA",Samuel Hankins,550,LB,550
00010,CIN2,MP48525R,MP48525R,MP48525R-PL,2026,7,29,2026-07-18 00:00:00,0.567,346553,ITASA (X) ANDOAIN ES,346553,ITASA (X) ANDOAIN ES,,1.25,LB,1.25
00010,CIN2,MP48525R,MP48525R,MP48525R-T2,2026,7,29,2026-07-18 00:00:00,245.9646,304227,"Ahlstrom-Munksjo-Rhinelander,WI(Phillip)",304253,Ahlstrom-Munksjo - Global Parent,,542.25,LB,542.25
00010,CIN2,MP498340D,MP498340D,MP498340D-T3,2026,7,29,2026-07-18 00:00:00,1530.1062,21944,"Saint Gobain - Albion, NY (East Avenue)",290179,Saint Gobain - Global Parent,Brendan Schloerb,3373.25,LB,3373.25
00010,CIN2,MP498340R,MP498340R,MP498340R-FD,2026,7,29,2026-07-18 00:00:00,5.67,301099,"IntelliChem - Marine City, MI",301099,"IntelliChem - Marine City, MI",,12.5,LB,12.5
00010,CIN2,MP498340R,MP498340R,MP498340R-FD,2026,7,29,2026-07-18 00:00:00,612.2466,324731,J&T Chemical -China,332367,Guangzhou J&T - Global Parent,,1349.75,LB,1349.75
00010,CIN2,MP498340R,MP498340R,MP498340R-FD,2026,7,29,2026-07-18 00:00:00,1.9278,353479,"3M - Hutchinson, MN",290059,3M - Global Parent,,4.25,LB,4.25
00010,CIN2,MP498340R,MP498340R,MP498340R-KP,2026,7,29,2026-07-18 00:00:00,170.1,347249,"3R Packaging, LLC - Miami, FL",347249,"3R Packaging, LLC - Miami, FL",,375,LB,375
00010,CIN2,MP498340R,MP498340R,MP498340R-PL,2026,7,29,2026-07-18 00:00:00,2211.3,300552,"Henkel - Bridgewater, NJ",290122,Henkel - Global Parent,,4875,LB,4875
00010,CIN2,MP498340R,MP498340R,MP498340R-PL,2026,7,29,2026-07-18 00:00:00,1.0206,301099,"IntelliChem - Marine City, MI",301099,"IntelliChem - Marine City, MI",,2.25,LB,2.25
00010,CIN2,MP498340R,MP498340R,MP498340R-PL,2026,7,29,2026-07-18 00:00:00,0.2268,332522,Impregraf - Chile,332522,Impregraf - Chile,,0.5,LB,0.5
00010,CIN2,MP498340R,MP498340R,MP498340R-T3,2026,7,29,2026-07-18 00:00:00,2211.3,23093,"Henkel - Delaware, OH",290122,Henkel - Global Parent,,4875,LB,4875
00010,CIN2,MP498340R,MP498340R,MP498340R-T3,2026,7,29,2026-07-18 00:00:00,32.886,356624,"Polycom Industries-Dalton, GA",356624,"Polycom Industries-Dalton, GA",Samuel Hankins,72.5,LB,72.5
00010,CIN2,MP498345N,MP498345N,MP498345N-FD,2026,7,29,2026-07-18 00:00:00,3.1752,300523,"Custom Laminating - Mount Bethel, PA",300523,"Custom Laminating - Mount Bethel, PA",,7,LB,7
00010,CIN2,MP498345N,MP498345N,MP498345N-FD,2026,7,29,2026-07-18 00:00:00,53.865,329301,"S-One/ Brady Corp. - Glendale, WI",319906,S-One Labels - GLOBAL PARENT,,118.75,LB,118.75
00010,CIN2,MP4983R,MP4983R,MP4983R-FD,2026,7,29,2026-07-18 00:00:00,4.536,21842,"Ashaway Line & Twine - Ashaway, RI",21842,"Ashaway Line & Twine - Ashaway, RI",Samuel Hankins,10,LB,10
00010,CIN2,MP4983R,MP4983R,MP4983R-FD,2026,7,29,2026-07-18 00:00:00,33.9066,21952,"Chase Corp - Lenoir, NC",290149,Chase Corp - Global Parent,Brendan Schloerb,74.75,LB,74.75
00010,CIN2,MP4983R,MP4983R,MP4983R-FD,2026,7,29,2026-07-18 00:00:00,21.0924,22733,"All Foils - Strongsville, OH",22733,"All Foils - Strongsville, OH",,46.5,LB,46.5
00010,CIN2,MP4983R,MP4983R,MP4983R-FD,2026,7,29,2026-07-18 00:00:00,15.5358,22961,"Mitsubishi Polyester Films - Greer, SC",290718,Mitsubishi Films - Global Parent,,34.25,LB,34.25
00010,CIN2,MP4983R,MP4983R,MP4983R-FD,2026,7,29,2026-07-18 00:00:00,9.9792,291668,"ProAmpac- Westfield, MA",301399,ProAmpac - Global Parent,,22,LB,22
00010,CIN2,MP4983R,MP4983R,MP4983R-FD,2026,7,29,2026-07-18 00:00:00,11.907,292152,"Torch Surface Tech - Whitmore Lake, MI",292152,"Torch Surface Tech - Whitmore Lake, MI",,26.25,LB,26.25
00010,CIN2,MP4983R,MP4983R,MP4983R-FD,2026,7,29,2026-07-18 00:00:00,12.8142,294201,"Cadillac Product - Dallas, GA",294201,"Cadillac Product - Dallas, GA",,28.25,LB,28.25
00010,CIN2,MP4983R,MP4983R,MP4983R-FD,2026,7,29,2026-07-18 00:00:00,63.7308,312059,"Dynamix Inc - Ontario, CA",312059,"Dynamix Inc - Ontario, CA",,140.5,LB,140.5
00010,CIN2,MP4983R,MP4983R,MP4983R-FD,2026,7,29,2026-07-18 00:00:00,365.8284,332084,"S-One/ Mativ Conwed (tekra) - Berlin, WI",319906,S-One Labels - GLOBAL PARENT,,806.5,LB,806.5
00010,CIN2,MP4983R,MP4983R,MP4983R-FD,2026,7,29,2026-07-18 00:00:00,1.5876,332522,Impregraf - Chile,332522,Impregraf - Chile,,3.5,LB,3.5
00010,CIN2,MP4983R,MP4983R,MP4983R-FD,2026,7,29,2026-07-18 00:00:00,45.7002,334900,"S-One/ITW Graphics - Manchester, CT",319906,S-One Labels - GLOBAL PARENT,,100.75,LB,100.75
00010,CIN2,MP4983R,MP4983R,MP4983R-FD,2026,7,29,2026-07-18 00:00:00,1.5876,350914,"The Paper People - Elcho, WI",350914,"The Paper People - Elcho, WI",,3.5,LB,3.5
00010,CIN2,MP4983R,MP4983R,MP4983R-FD,2026,7,29,2026-07-18 00:00:00,1.5876,354952,"Griff Paper and Film - Fallsington, PA",354952,"Griff Paper and Film - Fallsington, PA",,3.5,LB,3.5
00010,CIN2,MP4983R,MP4983R,MP4983R-KP,2026,7,29,2026-07-18 00:00:00,1.4742,330151,"Galas de Mexico - Mexico City, MX",330151,"Galas de Mexico - Mexico City, MX",,3.25,LB,3.25
00010,CIN2,MP4983R,MP4983R,MP4983R-KP,2026,7,29,2026-07-18 00:00:00,42.4116,334900,"S-One/ITW Graphics - Manchester, CT",319906,S-One Labels - GLOBAL PARENT,,93.5,LB,93.5
00010,CIN2,MP4983R,MP4983R,MP4983R-PL,2026,7,29,2026-07-18 00:00:00,1.9278,73582,"Atkins & Pearce - Covington, KY",73582,"Atkins & Pearce - Covington, KY",Samuel Hankins,4.25,LB,4.25
00010,CIN2,MP4983R,MP4983R,MP4983R-PL,2026,7,29,2026-07-18 00:00:00,14.0616,115964,"Qfix - Avondale, PA (Anholt)",115964,"Qfix - Avondale, PA (Anholt)",,31,LB,31
00010,CIN2,MP4983R,MP4983R,MP4983R-PL,2026,7,29,2026-07-18 00:00:00,0.567,297493,"Steripax Inc-Huntington Beach,CA",335581,Steripax - GLOBAL PARENT,,1.25,LB,1.25
00010,CIN2,MP4983R,MP4983R,MP4983R-PL,2026,7,29,2026-07-18 00:00:00,27.216,297964,"Belmark - De Pere, WI",297964,"Belmark - De Pere, WI",,60,LB,60
00010,CIN2,MP4983R,MP4983R,MP4983R-PL,2026,7,29,2026-07-18 00:00:00,0.2268,301364,"Little Rapids (NEXXA) - Green Bay, WI",301364,"Little Rapids (NEXXA) - Green Bay, WI",,0.5,LB,0.5
00010,CIN2,MP4983R,MP4983R,MP4983R-PL,2026,7,29,2026-07-18 00:00:00,0.7938,328984,"Coaterex - Cali, Colombia",328984,"Coaterex - Cali, Colombia",,1.75,LB,1.75
00010,CIN2,MP4983R,MP4983R,MP4983R-PL,2026,7,29,2026-07-18 00:00:00,0.2268,332522,Impregraf - Chile,332522,Impregraf - Chile,,0.5,LB,0.5
00010,CIN2,MP4983R,MP4983R,MP4983R-PL,2026,7,29,2026-07-18 00:00:00,11.5668,337970,"S-One/Nosco - Pleasant Prairie, WI",319906,S-One Labels - GLOBAL PARENT,,25.5,LB,25.5
